tag,M,P,seed,source_seed,retrain_seed,candidate_id,P_original,P_effective,num_deleted,num_clusters,minimal_num_clusters,deleted_set_str,distill_mode,distill_lambda,symbol_margin,distill_auto_lambda,distill_grad_ratio_alpha,grad_norm_out_initial,grad_norm_aux_initial,distill_lambda_effective,r_anchor,r_local,r_bridge,r_long,n_interleave,num_epochs,batch_episodes,segment_len,max_bridge_len,input_sigma,state_sigma,lr_start,lr_end,lr_fixed,target_fp_count,fp_count_weight,lambda_target_fp_residual,target_fp_residual_ramp_epochs,fp_hidden_lr_mult,final_loss,best_Dstsp,best_DH,final_vis_fps,final_traj_loss,final_target_fp_residual,ckpt
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed11_minsym5_cand11_reducedp3_distretpre_ga0p1_rseed0,20,13,11,11,0,11,13,3,10,5,5,0;2;3;5;6;7;8;9;11;12,retained_preactivation,1.0,,True,0.1,1145059.0371924061,9060.69908485267,12.637645577554517,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.290102,2.0177,0.0160,5,0.153528,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed11_minsym5_cand11_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed1_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0,20,13,1,1,0,3,13,3,10,5,5,1;2;4;6;7;8;9;10;11;12,full_preactivation,1.0,,True,0.1,4573287127.173156,744861150.7291337,0.6139784740681444,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.144501,1.2277,0.0100,5,0.130000,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed1_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand3_reducedp4_distfullpre_ga0p1_rseed0,20,13,4,4,0,3,13,4,9,5,5,0;1;2;4;5;7;9;10;11,full_preactivation,1.0,,True,0.1,9107.555194727069,271.32211726045716,3.356731580413029,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.093333,1.5179,0.0097,5,0.073515,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand3_reducedp4_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed5_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,20,13,5,5,0,5,13,3,10,5,5,0;1;3;4;5;7;8;10;11;12,full_preactivation,1.0,,True,0.1,1826.8393684516984,1390.428615346721,0.13138677874492333,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.586030,2.8374,0.0150,3,0.550101,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed5_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand1_reducedp4_distfullpre_ga0p1_rseed0,20,13,4,4,0,1,13,4,9,5,5,0;1;2;4;5;7;8;9;11,full_preactivation,1.0,,True,0.1,1968125.6684429478,60659.77151086212,3.244531951609021,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.164490,1.3642,0.0126,5,0.126482,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand1_reducedp4_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed0_minsym5_cand1_reducedp3_distfullpre_ga0p1_rseed0,20,13,0,0,0,1,13,3,10,5,5,0;3;4;5;6;7;8;9;10;12,full_preactivation,1.0,,True,0.1,11141810.771967724,642661.5118520791,1.7336981547032844,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.114756,1.2026,0.0072,5,0.095713,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed0_minsym5_cand1_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed0_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0,20,13,0,0,0,3,13,3,10,5,5,2;3;4;5;6;7;8;9;10;12,full_preactivation,1.0,,True,0.1,47373.05797602684,1559.985077145922,3.0367635351165285,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.277516,1.5098,0.0089,5,0.169158,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed0_minsym5_cand3_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed0_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0,20,13,0,0,0,2,13,3,10,5,5,1;2;3;4;5;6;7;9;10;12,full_preactivation,1.0,,True,0.1,149449.37069121437,6640.162369179123,2.2506884979936075,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.006914,5.7495,0.0216,3,0.813293,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed0_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed5_minsym5_cand1_reducedp3_distfullpre_ga0p1_rseed0,20,13,5,5,0,1,13,3,10,5,5,0;1;2;3;4;5;7;8;11;12,full_preactivation,1.0,,True,0.1,88371.75915415512,4891.907817380658,1.806488643146044,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.083745,1.4986,0.0077,5,0.047847,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed5_minsym5_cand1_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,20,13,4,4,0,4,13,3,10,5,5,0;1;2;4;6;7;8;9;11;12,full_preactivation,1.0,,True,0.1,3449.9149536619016,296.2807015650413,1.1644075822145792,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.200529,3.1250,0.0562,2,1.096894,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed6_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0,20,13,6,6,0,2,13,3,10,5,5,0;1;2;3;4;5;7;8;10;12,full_preactivation,1.0,,True,0.1,565930727.0279019,7374495.782758303,7.674161647106201,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.305326,1.4389,0.0077,5,0.233528,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed6_minsym5_cand2_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed22_minsym5_cand9_reducedp3_distretpre_ga0p1_rseed0,20,13,22,22,0,9,13,3,10,5,5,3;4;5;6;7;8;9;10;11;12,retained_preactivation,1.0,,True,0.1,52465872225.28946,1475573249.2825854,3.5556264150761776,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.215189,1.1903,0.0077,3,0.137671,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed22_minsym5_cand9_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed11_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0,20,13,11,11,0,7,13,3,10,5,5,0;1;2;3;5;7;8;9;11;12,retained_preactivation,1.0,,True,0.1,854879.2616691552,10851.45793200158,7.878012954812887,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.079624,1.2972,0.0086,4,0.046694,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed11_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed1_minsym5_cand0_reducedp3_distfullpre_ga0p1_rseed0,20,13,1,1,0,0,13,3,10,5,5,0;1;2;3;4;5;6;7;8;10,full_preactivation,1.0,,True,0.1,12908.343356866131,410.2289687768655,3.146619166206981,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.417448,8.2990,0.0444,2,1.120173,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed1_minsym5_cand0_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand2_reducedp4_distfullpre_ga0p1_rseed0,20,13,4,4,0,2,13,4,9,5,5,0;1;2;4;5;7;8;10;11,full_preactivation,1.0,,True,0.1,7200.373597078141,218.7393726928148,3.291759278833585,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.114580,1.8504,0.0078,5,0.087596,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand2_reducedp4_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed11_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0,20,13,11,11,0,6,13,3,10,5,5,0;1;2;3;5;6;8;9;11;12,retained_preactivation,1.0,,True,0.1,1109107.304889838,9878.651071882234,11.227315316832154,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.258194,1.4400,0.0151,4,0.164202,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed11_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed15_minsym5_cand9_reducedp4_distretpre_ga0p1_rseed0,20,13,15,15,0,9,13,4,9,5,5,1;2;3;4;5;7;8;9;10,retained_preactivation,1.0,,True,0.1,151228.05633876275,6820.714810872098,2.217187795298345,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.151480,1.9006,0.0116,5,0.108714,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed15_minsym5_cand9_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed11_minsym5_cand10_reducedp3_distretpre_ga0p1_rseed0,20,13,11,11,0,10,13,3,10,5,5,0;2;3;4;6;7;8;9;11;12,retained_preactivation,1.0,,True,0.1,347111.7287790777,15355.019159056754,2.2605750288129274,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.207954,1.4717,0.0106,4,0.146591,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed11_minsym5_cand10_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed15_minsym5_cand6_reducedp4_distretpre_ga0p1_rseed0,20,13,15,15,0,6,13,4,9,5,5,0;1;3;4;5;7;8;9;10,retained_preactivation,1.0,,True,0.1,144325.2558771333,2219.567893154931,6.502403297607036,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.175078,1.5190,0.0072,5,0.097918,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed15_minsym5_cand6_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand13_reducedp4_distretpre_ga0p1_rseed0,20,13,4,4,0,13,13,4,9,5,5,0;2;5;6;7;8;9;10;11,retained_preactivation,1.0,,True,0.1,6489.155207921906,76.89178678010455,8.439334654141327,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.152281,1.2345,0.0121,4,0.099715,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand13_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed15_minsym5_cand7_reducedp4_distretpre_ga0p1_rseed0,20,13,15,15,0,7,13,4,9,5,5,0;1;3;4;5;7;8;9;12,retained_preactivation,1.0,,True,0.1,1132102625657.09,1264724248332.6187,0.0895137914173486,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.067781,1.3745,0.0069,5,0.065280,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed15_minsym5_cand7_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed22_minsym5_cand8_reducedp3_distretpre_ga0p1_rseed0,20,13,22,22,0,8,13,3,10,5,5,2;3;4;5;7;8;9;10;11;12,retained_preactivation,1.0,,True,0.1,50402693994.30704,1478290714.2196853,3.4095251704880027,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.074954,1.2750,0.0140,5,0.051635,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed22_minsym5_cand8_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed15_minsym5_cand8_reducedp4_distretpre_ga0p1_rseed0,20,13,15,15,0,8,13,4,9,5,5,0;1;3;4;7;8;9;10;12,retained_preactivation,1.0,,True,0.1,212175.98801466674,11488.432426793483,1.8468663098006908,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.112194,1.3204,0.0085,5,0.089621,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed15_minsym5_cand8_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed15_minsym5_cand11_reducedp4_distretpre_ga0p1_rseed0,20,13,15,15,0,11,13,4,9,5,5,1;2;3;4;7;8;9;10;12,retained_preactivation,1.0,,True,0.1,683216.3078615732,34702.389469242604,1.9687875051575943,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.129688,1.7159,0.0133,4,0.097903,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed15_minsym5_cand11_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed29_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0,20,13,29,29,0,6,13,3,10,5,5,0;3;4;5;6;7;8;9;11;12,retained_preactivation,1.0,,True,0.1,312433.4623819926,25321.31172550111,1.233875502852961,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.204097,1.2042,0.0095,5,0.177886,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed29_minsym5_cand6_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed29_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0,20,13,29,29,0,7,13,3,10,5,5,0;3;5;6;7;8;9;10;11;12,retained_preactivation,1.0,,True,0.1,490137.9173089958,41643.18387203361,1.1769943403346703,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.218551,1.3682,0.0097,4,0.192596,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed29_minsym5_cand7_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed15_minsym5_cand10_reducedp4_distretpre_ga0p1_rseed0,20,13,15,15,0,10,13,4,9,5,5,1;2;3;4;5;7;8;9;12,retained_preactivation,1.0,,True,0.1,3772494771212.3965,6023547212274.533,0.0626291226459546,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.755067,4.6436,0.0314,1,0.736335,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed15_minsym5_cand10_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand14_reducedp3_distretpre_ga0p1_rseed0,20,13,4,4,0,14,13,3,10,5,5,1;2;3;4;5;7;8;9;10;11,retained_preactivation,1.0,,True,0.1,14364.196340206438,195.12083220444774,7.361692843312369,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.144369,1.3576,0.0061,5,0.092474,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand14_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand12_reducedp4_distretpre_ga0p1_rseed0,20,13,4,4,0,12,13,4,9,5,5,0;2;4;5;6;7;9;10;11,retained_preactivation,1.0,,True,0.1,6672.615906168285,121.4929967047114,5.492181514285976,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.070365,1.2056,0.0119,5,0.046596,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand12_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand15_reducedp3_distretpre_ga0p1_rseed0,20,13,4,4,0,15,13,3,10,5,5,2;3;4;5;6;7;8;9;10;11,retained_preactivation,1.0,,True,0.1,10306.892172231162,195.20756720274164,5.279965484906853,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.087774,1.2390,0.0100,5,0.048572,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed4_minsym5_cand15_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed24_minsym5_cand12_reducedp3_distretpre_ga0p1_rseed0,20,13,24,24,0,12,13,3,10,5,5,0;2;3;4;5;6;8;9;10;11,retained_preactivation,1.0,,True,0.1,20766984038889.457,1394519509199.5378,1.489185622853697,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.086800,1.3593,0.0079,5,0.070702,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed24_minsym5_cand12_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed24_minsym5_cand13_reducedp3_distretpre_ga0p1_rseed0,20,13,24,24,0,13,13,3,10,5,5,0;2;3;4;5;6;8;9;10;12,retained_preactivation,1.0,,True,0.1,18809905024732.12,974164142296.0314,1.9308763490717893,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.088957,1.1566,0.0067,4,0.074234,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed24_minsym5_cand13_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed24_minsym5_cand14_reducedp3_distretpre_ga0p1_rseed0,20,13,24,24,0,14,13,3,10,5,5,1;2;3;4;5;6;8;9;10;11,retained_preactivation,1.0,,True,0.1,1777450065983114.5,157403781991800.78,1.129229579804952,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.080987,1.3532,0.0090,2,0.061405,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed24_minsym5_cand14_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed6_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0,20,13,6,6,0,4,13,3,10,5,5,0;2;3;4;5;6;7;8;11;12,full_preactivation,1.0,,True,0.1,563469832.0315267,8159088.317007973,6.906039132545599,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.191005,1.1940,0.0098,5,0.140373,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed6_minsym5_cand4_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed6_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0,20,13,6,6,0,5,13,3,10,5,5,0;2;3;4;5;6;8;10;11;12,full_preactivation,1.0,,True,0.1,513242455.94116324,7431113.560776205,6.906669528645359,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.214142,1.2779,0.0099,5,0.156491,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed6_minsym5_cand5_reducedp3_distfullpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed24_minsym5_cand15_reducedp3_distretpre_ga0p1_rseed0,20,13,24,24,0,15,13,3,10,5,5,1;2;3;4;5;6;8;9;10;12,retained_preactivation,1.0,,True,0.1,1537407893397186.2,102459760738307.31,1.500499203120221,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.137010,1.5759,0.0109,5,0.112936,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed24_minsym5_cand15_reducedp3_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed17_minsym5_cand13_reducedp4_distretpre_ga0p1_rseed0,20,13,17,17,0,13,13,4,9,5,5,2;3;4;5;7;8;9;10;12,retained_preactivation,1.0,,True,0.1,62846368910.12257,9306683270.392818,0.6752821288122545,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.029032,1.3333,0.0086,4,0.024135,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed17_minsym5_cand13_reducedp4_distretpre_ga0p1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed11_minsym5_cand0_reducedp3_distfullpre_ga0p1_rseed0,20,13,11,11,0,0,13,3,10,5,5,0;1;2;3;4;5;6;8;9;11,full_preactivation,1.0,,True,0.1,214218.84260727392,5539.374857553874,3.867202493349052,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.201680,1.4471,0.0153,3,0.159446,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p13_seed11_minsym5_cand0_reducedp3_distfullpre_ga0p1_rseed0.pth
