tag,M,P,seed,source_seed,retrain_seed,candidate_id,P_original,P_effective,num_deleted,num_clusters,minimal_num_clusters,deleted_set_str,distill_mode,distill_lambda,symbol_margin,distill_auto_lambda,distill_grad_ratio_alpha,grad_norm_out_initial,grad_norm_aux_initial,distill_lambda_effective,weighting_scheme,lambda_formula,alpha,auto_lambda_enabled,sync_scope,sync_interval,r_anchor,r_local,r_bridge,r_long,n_interleave,num_epochs,batch_episodes,segment_len,max_bridge_len,input_sigma,state_sigma,lr_start,lr_end,lr_fixed,target_fp_count,fp_count_weight,lambda_target_fp_residual,target_fp_residual_ramp_epochs,fp_hidden_lr_mult,final_loss,best_Dstsp,best_DH,final_vis_fps,final_traj_loss,final_target_fp_residual,ckpt
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed29_minsym5_cand1_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,29,29,0,1,10,3,7,5,5,0;1;2;3;6;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.121183,1.3232,0.0086,5,0.050239,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed29_minsym5_cand1_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand3_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,22,22,0,3,10,3,7,5,5,0;2;3;5;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.099052,1.4483,0.0127,5,0.036573,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand3_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,13,13,0,4,10,3,7,5,5,0;2;5;6;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.256794,1.7201,0.0049,5,0.049760,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,11,11,0,4,10,3,7,5,5,0;3;5;6;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.116136,1.5172,0.0168,4,0.050461,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand2_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,25,25,0,2,10,3,7,5,5,0;1;2;4;5;7;8,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.103580,1.6649,0.0174,4,0.025302,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand2_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand2_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,26,26,0,2,10,3,7,5,5,0;1;4;5;6;7;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.162509,1.4398,0.0140,5,0.052172,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand2_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,21,21,0,3,10,3,7,5,5,0;3;4;5;6;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.096839,1.4183,0.0125,4,0.037744,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,15,15,0,4,10,3,7,5,5,0;2;5;6;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.135619,1.1702,0.0070,5,0.035943,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand2_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,28,28,0,2,10,3,7,5,5,0;1;2;5;6;7;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.213819,1.5015,0.0097,5,0.060537,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand2_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,14,14,0,4,10,3,7,5,5,0;2;5;6;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.056428,1.4468,0.0164,5,0.017006,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed29_minsym5_cand2_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,29,29,0,2,10,3,7,5,5,1;2;3;5;6;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.092419,1.4368,0.0140,5,0.025723,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed29_minsym5_cand2_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,13,13,0,5,10,3,7,5,5,0;3;5;6;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.168716,1.3827,0.0083,5,0.035291,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,17,17,0,5,10,3,7,5,5,1;2;4;5;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.813894,4.6981,0.0098,3,0.413322,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,17,17,0,4,10,3,7,5,5,1;2;3;5;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.707960,3.0744,0.0166,3,0.421347,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand3_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,24,24,0,3,10,3,7,5,5,0;1;2;3;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.121831,1.3557,0.0108,5,0.045831,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand3_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,10,10,0,5,10,3,7,5,5,0;1;3;4;5;6;7,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.119816,1.4681,0.0240,5,0.032230,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand3_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,25,25,0,3,10,3,7,5,5,0;1;2;4;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.206126,1.3988,0.0091,5,0.030301,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand3_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed27_minsym5_cand2_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,27,27,0,2,10,3,7,5,5,2;3;4;5;6;7;8,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,96228106993250726838272.000000,7.9747,nan,1,96228106993250726838272.000000,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed27_minsym5_cand2_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand3_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,18,18,0,3,10,3,7,5,5,0;1;2;3;4;6;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.146858,1.3958,0.0084,4,0.038790,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand3_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,11,11,0,5,10,3,7,5,5,0;4;5;6;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.186864,1.4027,0.0069,5,0.040793,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,15,15,0,5,10,3,7,5,5,0;3;5;6;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,1.012501,7.2123,0.0343,1,0.302226,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand3_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,26,26,0,3,10,3,7,5,5,0;1;4;6;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.753160,3.1252,0.0370,2,0.157589,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand3_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,22,22,0,4,10,3,7,5,5,0;2;4;5;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.085468,1.5600,0.0134,5,0.028532,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,18,18,0,4,10,3,7,5,5,0;1;3;4;5;7;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.185571,1.4300,0.0124,5,0.072101,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,24,24,0,4,10,3,7,5,5,0;1;2;5;6;7;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.111444,1.3791,0.0094,4,0.040633,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,18,18,0,5,10,3,7,5,5,0;1;3;4;6;7;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.132033,1.6540,0.0186,5,0.056961,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,25,25,0,4,10,3,7,5,5,0;2;3;4;5;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.165556,1.5847,0.0151,3,0.024660,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand5_reducedp4_symbol_lam1_fixed_syncro_v1_rseed0,20,10,22,22,0,5,10,4,6,5,5,1;2;3;4;5;7,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.129614,1.3487,0.0124,5,0.033508,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand5_reducedp4_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,26,26,0,4,10,3,7,5,5,0;2;3;4;5;6;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.210419,1.4961,0.0117,3,0.039498,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand4_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,25,25,0,5,10,3,7,5,5,0;2;4;5;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.081823,1.8441,0.0250,3,0.023355,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,26,26,0,5,10,3,7,5,5,0;2;3;4;6;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.186302,2.3486,0.0092,3,0.044812,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,24,24,0,5,10,3,7,5,5,0;1;2;5;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.117751,1.4031,0.0099,4,0.040321,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand5_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand6_reducedp4_symbol_lam1_fixed_syncro_v1_rseed0,20,10,6,6,0,6,10,4,6,5,5,0;2;4;5;7;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.291188,2.2899,0.0113,0,0.063710,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand6_reducedp4_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand7_reducedp4_symbol_lam1_fixed_syncro_v1_rseed0,20,10,6,6,0,7,10,4,6,5,5,0;4;5;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.165501,1.2891,0.0119,0,0.040647,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand7_reducedp4_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand9_reducedp4_symbol_lam1_fixed_syncro_v1_rseed0,20,10,6,6,0,9,10,4,6,5,5,1;2;4;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.197186,1.5381,0.0114,0,0.065567,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand9_reducedp4_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand11_reducedp4_symbol_lam1_fixed_syncro_v1_rseed0,20,10,6,6,0,11,10,4,6,5,5,2;4;5;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.166183,1.3404,0.0162,1,0.042128,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand11_reducedp4_symbol_lam1_fixed_syncro_v1_rseed0.pth
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand6_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0,20,10,13,13,0,6,10,3,7,5,5,1;2;3;5;7;8;9,symbol,1.0,1.0,False,0.1,,,1.0,fixed_lambda1,1.0,0.1,False,readout,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.129193,1.1688,0.0109,5,0.022251,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand6_reducedp3_symbol_lam1_fixed_syncro_v1_rseed0.pth
