E_stsp,M,P,P_effective,P_original,Q_vis,alpha,auto_lambda_enabled,batch_episodes,best_DH,best_Dstsp,candidate_id,ckpt,deleted_set_str,distill_auto_lambda,distill_grad_ratio_alpha,distill_lambda,distill_lambda_effective,distill_mode,final_loss,final_target_fp_residual,final_traj_loss,final_vis_fps,fp_count_weight,fp_hidden_lr_mult,grad_norm_aux_initial,grad_norm_out_initial,guidance,input_sigma,lambda_formula,lambda_target_fp_residual,lr_end,lr_fixed,lr_start,max_bridge_len,minimal_num_clusters,n_interleave,n_posttransient_symbols,num_clusters,num_deleted,num_epochs,r_anchor,r_bridge,r_local,r_long,retrain_seed,run_status,seed,segment_len,source_seed,state_sigma,symbol_margin,sync_interval,sync_scope,tag,target_fp_count,target_fp_residual_ramp_epochs,teacher,weighting_scheme
3.601039,20,10,3,10,3,,,16,0.0195,3.6010,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand3_reducedp3_rseed0.pth,1;2;3;5;6;7;8,False,,0.0,0.0,none,0.139925,nan,0.139925,3,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,9,200,9,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand3_reducedp3_rseed0,5,200,raw_data,default
1.009666,20,10,3,10,3,,,16,0.0152,1.0097,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed3_minsym5_cand2_reducedp3_rseed0.pth,0;1;3;4;5;7;8,False,,0.0,0.0,none,0.021597,nan,0.021597,3,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,3,200,3,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed3_minsym5_cand2_reducedp3_rseed0,5,200,raw_data,default
5.255369,20,10,3,10,3,,,16,0.0331,5.2554,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand1_reducedp3_rseed0.pth,0;1;2;3;6;7;9,False,,0.0,0.0,none,0.133424,nan,0.133424,0,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,28,200,28,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand1_reducedp3_rseed0,5,200,raw_data,default
8.308781,20,10,3,10,3,,,16,0.0339,8.3088,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;3;4;5;8,False,,0.0,0.0,none,0.181956,nan,0.181956,1,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,4,5,7,2000,0.00,0.00,0.00,1.00,0,completed,25,200,25,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed25_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
0.884027,20,10,3,10,3,,,16,0.0184,0.8840,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;4;5;7;9,False,,0.0,0.0,none,0.013377,nan,0.013377,3,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,26,200,26,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed26_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
9.657703,20,10,3,10,2,,,16,0.0162,4.7408,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed2_minsym5_cand0_reducedp3_rseed0.pth,2;4;5;6;7;8;9,False,,0.0,0.0,none,0.197528,nan,0.197528,0,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,7,5,7,2000,0.00,0.00,0.00,1.00,0,completed,2,200,2,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed2_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
1.131167,20,10,3,10,5,,,16,0.0115,1.1312,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand2_reducedp3_rseed0.pth,0;1;2;5;6;7;9,False,,0.0,0.0,none,0.023130,nan,0.023130,5,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,28,200,28,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand2_reducedp3_rseed0,5,200,raw_data,default
4.452225,20,10,3,10,3,,,16,0.0275,4.4522,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;3;5;6;8,False,,0.0,0.0,none,0.212943,nan,0.212943,3,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,4,5,7,2000,0.00,0.00,0.00,1.00,0,completed,9,200,9,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
1.063982,20,10,3,10,5,,,16,0.0140,1.0640,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;3;5;6;9,False,,0.0,0.0,none,0.011322,nan,0.011322,5,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,28,200,28,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed28_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
3.709520,20,10,3,10,4,,,16,0.0381,3.6659,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;5;6;7;8,False,,0.0,0.0,none,0.218819,nan,0.218819,4,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
1.107495,20,10,3,10,5,,,16,0.0088,1.1075,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand2_reducedp3_rseed0.pth,0;2;3;5;6;7;8,False,,0.0,0.0,none,0.012987,nan,0.012987,5,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,9,200,9,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand2_reducedp3_rseed0,5,200,raw_data,default
4.281615,20,10,3,10,4,,,16,0.0235,3.2956,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;3;4;5;8,False,,0.0,0.0,none,0.118793,nan,0.118793,3,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,16,200,16,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
3.763371,20,10,3,10,4,,,16,0.0231,1.0724,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed3_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;3;4;5;8,False,,0.0,0.0,none,0.023045,nan,0.023045,2,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,3,200,3,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed3_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
2.580429,20,10,3,10,4,,,16,0.0212,2.5336,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed7_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;4;5;7;9,False,,0.0,0.0,none,0.164443,nan,0.164443,2,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,7,200,7,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed7_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
3.510028,20,10,3,10,3,,,16,0.0187,3.5100,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand1_reducedp3_rseed0.pth,0;1;2;3;5;7;8,False,,0.0,0.0,none,0.120670,nan,0.120670,1,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,7,5,7,2000,0.00,0.00,0.00,1.00,0,completed,9,200,9,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed9_minsym5_cand1_reducedp3_rseed0,5,200,raw_data,default
1.293618,20,10,3,10,5,,,16,0.0063,1.0528,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;3;4;6;8,False,,0.0,0.0,none,0.007870,nan,0.007870,4,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,17,200,17,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
2.734479,20,10,3,10,3,,,16,0.0226,2.7345,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand0_reducedp3_rseed0.pth,0;1;3;4;5;6;9,False,,0.0,0.0,none,0.129308,nan,0.129308,3,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,11,200,11,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed11_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
3.629296,20,10,3,10,3,,,16,0.0180,3.6293,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;3;5;7;8,False,,0.0,0.0,none,0.077378,nan,0.077378,2,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,7,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
1.101198,20,10,3,10,4,,,16,0.0136,1.1012,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand1_reducedp3_rseed0.pth,0;1;2;5;6;7;9,False,,0.0,0.0,none,0.021177,nan,0.021177,4,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,14,200,14,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed14_minsym5_cand1_reducedp3_rseed0,5,200,raw_data,default
4.255918,20,10,3,10,3,,,16,0.0134,3.9482,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand1_reducedp3_rseed0.pth,0;2;3;5;6;7;9,False,,0.0,0.0,none,0.140638,nan,0.140638,1,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,15,200,15,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand1_reducedp3_rseed0,5,200,raw_data,default
10.189200,20,10,3,10,5,,,16,0.0165,4.1235,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;4;5;6;7,False,,0.0,0.0,none,0.176034,nan,0.176034,2,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
6.236748,20,10,3,10,4,,,16,0.0100,2.3089,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand1_reducedp3_rseed0.pth,0;1;2;3;4;7;8,False,,0.0,0.0,none,0.084402,nan,0.084402,3,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,4,5,7,2000,0.00,0.00,0.00,1.00,0,completed,16,200,16,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand1_reducedp3_rseed0,5,200,raw_data,default
2.295812,20,10,3,10,4,,,16,0.0123,2.2958,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand2_reducedp3_rseed0.pth,0;2;3;4;6;7;8,False,,0.0,0.0,none,257121.281250,nan,257121.281250,4,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,17,200,17,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand2_reducedp3_rseed0,5,200,raw_data,default
1.265269,20,10,3,10,4,,,16,0.0165,1.2653,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;3;4;5;7,False,,0.0,0.0,none,0.011634,nan,0.011634,4,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,18,200,18,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
8.457008,20,10,3,10,4,,,16,0.0516,8.4570,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;3;5;7;8,False,,0.0,0.0,none,0.226166,nan,0.226166,1,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,20,200,20,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
3.106358,20,10,3,10,3,,,16,0.0184,3.1064,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand1_reducedp3_rseed0.pth,0;1;3;4;5;8;9,False,,0.0,0.0,none,0.118944,nan,0.118944,3,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,21,200,21,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand1_reducedp3_rseed0,5,200,raw_data,default
9.130013,20,10,3,10,4,,,16,0.0235,2.9625,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand0_reducedp3_rseed0.pth,0;1;2;3;5;6;9,False,,0.0,0.0,none,0.156264,nan,0.156264,3,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,24,200,24,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed24_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
10.250510,20,10,3,10,4,,,16,0.0404,8.6680,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand3_reducedp3_rseed0.pth,0;2;3;5;7;8;9,False,,0.0,0.0,none,7578546214534407158071205822464.000000,nan,7578546214534407158071205822464.000000,1,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,22,200,22,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand3_reducedp3_rseed0,5,200,raw_data,default
2.276328,20,10,3,10,3,,,16,0.0143,2.2763,0,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed23_minsym5_cand0_reducedp3_rseed0.pth,0;1;3;4;6;7;9,False,,0.0,0.0,none,0.249525,nan,0.249525,1,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,23,200,23,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed23_minsym5_cand0_reducedp3_rseed0,5,200,raw_data,default
5.934597,20,10,3,10,3,,,16,0.0394,5.9346,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand2_reducedp3_rseed0.pth,1;2;3;4;5;7;8,True,,0.0,0.0,none,0.257804,nan,0.257804,0,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,3,5,7,2000,0.00,0.00,0.00,1.00,0,completed,20,200,20,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand2_reducedp3_rseed0,5,200,raw_data,default
11.316275,20,10,3,10,4,,,16,0.0418,7.2569,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_rseed0.pth,0;3;4;5;6;8;9,True,,0.0,0.0,none,0.228650,nan,0.228650,3,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,21,200,21,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_rseed0,5,200,raw_data,default
8.086016,20,10,3,10,3,,,16,0.0337,8.0860,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand3_reducedp3_rseed0.pth,0;1;2;4;6;7;8,True,,0.0,0.0,none,0.245055,nan,0.245055,3,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,10,200,10,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed10_minsym5_cand3_reducedp3_rseed0,5,200,raw_data,default
3.298021,20,10,3,10,3,,,16,0.0150,2.6759,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand1_reducedp3_rseed0.pth,0;1;3;4;5;7;8,True,,0.0,0.0,none,0.071628,nan,0.071628,2,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,20,200,20,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand1_reducedp3_rseed0,5,200,raw_data,default
3.501827,20,10,3,10,3,,,16,0.0317,3.4654,4,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand4_reducedp3_rseed0.pth,0;2;4;5;7;8;9,True,,0.0,0.0,none,0.184785,nan,0.184785,3,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,22,200,22,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand4_reducedp3_rseed0,5,200,raw_data,default
2.891152,20,10,3,10,3,,,16,0.0156,2.8912,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand1_reducedp3_rseed0.pth,0;1;2;3;4;5;9,True,,0.0,0.0,none,0.298033,nan,0.298033,2,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,8,5,7,2000,0.00,0.00,0.00,1.00,0,completed,18,200,18,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand1_reducedp3_rseed0,5,200,raw_data,default
2.459227,20,10,3,10,4,,,16,0.0166,2.4592,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand3_reducedp3_rseed0.pth,0;2;3;5;6;7;8,True,,0.0,0.0,none,0.079771,nan,0.079771,2,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand3_reducedp3_rseed0,5,200,raw_data,default
3.257382,20,10,3,10,3,,,16,0.0209,3.2574,1,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand1_reducedp3_rseed0.pth,0;1;2;5;7;8;9,True,,0.0,0.0,none,0.161267,nan,0.161267,1,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,6,5,7,2000,0.00,0.00,0.00,1.00,0,completed,13,200,13,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed13_minsym5_cand1_reducedp3_rseed0,5,200,raw_data,default
1.926657,20,10,4,10,4,,,16,0.0283,1.3441,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand3_reducedp4_rseed0.pth,0;1;4;5;8;9,True,,0.0,0.0,none,0.055495,nan,0.055495,2,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,12,5,6,2000,0.00,0.00,0.00,1.00,0,completed,6,200,6,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed6_minsym5_cand3_reducedp4_rseed0,5,200,raw_data,default
4.869313,20,10,3,10,3,,,16,0.0166,4.2423,3,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand3_reducedp3_rseed0.pth,0;2;3;5;7;8;9,True,,0.0,0.0,none,0.225211,nan,0.225211,1,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,15,200,15,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand3_reducedp3_rseed0,5,200,raw_data,default
7.974668,20,10,3,10,1,,,16,nan,7.9747,2,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed27_minsym5_cand2_reducedp3_rseed0.pth,2;3;4;5;6;7;8,True,,0.0,0.0,none,35454964117043115196416.000000,nan,35454964117043115196416.000000,1,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,1,5,7,2000,0.00,0.00,0.00,1.00,0,completed,27,200,27,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed27_minsym5_cand2_reducedp3_rseed0,5,200,raw_data,default
0.992238,20,10,3,10,5,,,16,0.0064,0.9922,5,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_rseed0.pth,1;2;4;5;7;8;9,True,,0.0,0.0,none,0.012806,nan,0.012806,5,5.0,1.0,,,none,0.0,,0.0,1e-05,False,0.001,200,5,128,5,5,7,2000,0.00,0.00,0.00,1.00,0,completed,17,200,17,0.0,,,readout,chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_rseed0,5,200,raw_data,default
