tag,M,P,seed,source_seed,retrain_seed,candidate_id,P_original,P_effective,num_deleted,num_clusters,minimal_num_clusters,deleted_set_str,distill_mode,distill_lambda,symbol_margin,distill_auto_lambda,distill_grad_ratio_alpha,grad_norm_out_initial,grad_norm_aux_initial,distill_lambda_effective,weighting_scheme,lambda_formula,alpha,auto_lambda_enabled,sync_scope,sync_interval,r_anchor,r_local,r_bridge,r_long,n_interleave,num_epochs,batch_episodes,segment_len,max_bridge_len,input_sigma,state_sigma,lr_start,lr_end,lr_fixed,target_fp_count,fp_count_weight,lambda_target_fp_residual,target_fp_residual_ramp_epochs,fp_hidden_lr_mult,final_loss,best_Dstsp,best_DH,final_vis_fps,final_traj_loss,final_target_fp_residual,ckpt,condition,is_baseline,run_status,Q_vis,n_posttransient_symbols,E_stsp
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand2_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,15,15,0,2,10,3,7,5,5,0;2;3;5;6;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.091706,1.4381,0.0052,5,0.051090,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand2_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.438087
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand3_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,15,15,0,3,10,3,7,5,5,0;2;3;5;7;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.103427,1.3330,0.0089,5,0.053804,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand3_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.332953
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,15,15,0,4,10,3,7,5,5,0;2;5;6;7;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.058687,1.1854,0.0066,5,0.038074,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand4_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.185407
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,15,15,0,5,10,3,7,5,5,0;3;5;6;7;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.065658,1.1261,0.0115,5,0.036769,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand5_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.126117
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand6_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,15,15,0,6,10,3,7,5,5,2;3;5;6;7;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.450510,2.8427,0.0114,4,0.285187,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed15_minsym5_cand6_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,4,5,2.842705
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand0_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,16,16,0,0,10,3,7,5,5,0;1;2;3;4;5;8,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.043287,1.2938,0.0134,5,0.016137,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand0_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.293799
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand1_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,16,16,0,1,10,3,7,5,5,0;1;2;3;4;7;8,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.047505,1.1637,0.0071,5,0.022895,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed16_minsym5_cand1_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.163742
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand0_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,17,17,0,0,10,3,7,5,5,0;1;2;3;4;6;8,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.034943,1.2217,0.0112,5,0.013908,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand0_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.221721
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand1_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,17,17,0,1,10,3,7,5,5,0;1;2;3;4;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.039002,1.1931,0.0099,5,0.018560,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand1_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.193129
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand2_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,17,17,0,2,10,3,7,5,5,0;2;3;4;6;7;8,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.029992,1.0918,0.0071,5,0.015433,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand2_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.091802
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand3_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,17,17,0,3,10,3,7,5,5,0;2;3;4;7;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.023009,1.0300,0.0108,5,0.012126,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand3_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.030027
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand4_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,17,17,0,4,10,3,7,5,5,1;2;3;5;7;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.483236,4.6490,0.0154,3,0.294280,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand4_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,3,6,4.648999
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,17,17,0,5,10,3,7,5,5,1;2;4;5;7;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.512107,4.2078,0.0162,2,0.324709,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed17_minsym5_cand5_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,4,8,7.550753
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand0_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,18,18,0,0,10,3,7,5,5,0;1;2;3;4;5;7,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.060257,1.3555,0.0143,4,0.038872,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand0_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.355546
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand1_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,18,18,0,1,10,3,7,5,5,0;1;2;3;4;5;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.059825,1.1242,0.0087,5,0.035759,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand1_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.124206
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand2_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,18,18,0,2,10,3,7,5,5,0;1;2;3;4;6;7,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.050230,1.2353,0.0113,5,0.031406,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand2_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.235263
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand3_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,18,18,0,3,10,3,7,5,5,0;1;2;3;4;6;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.046203,1.1612,0.0078,4,0.025611,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand3_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.161213
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand4_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,18,18,0,4,10,3,7,5,5,0;1;3;4;5;7;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.054780,1.1783,0.0082,5,0.033807,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand4_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.178328
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand5_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,18,18,0,5,10,3,7,5,5,0;1;3;4;6;7;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.045433,1.1418,0.0063,5,0.026665,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand5_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.141783
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand6_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,18,18,0,6,10,3,7,5,5,1;2;3;4;5;7;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.050885,1.1620,0.0149,5,0.034000,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand6_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.162008
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand7_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,18,18,0,7,10,3,7,5,5,1;2;3;4;6;7;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.043085,1.1435,0.0131,4,0.027813,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed18_minsym5_cand7_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.143453
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand0_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,20,20,0,0,10,3,7,5,5,0;1;2;3;5;7;8,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.011517,1.2623,0.0105,5,0.005638,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand0_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.262251
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand1_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,20,20,0,1,10,3,7,5,5,0;1;3;4;5;7;8,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.015938,1.1371,0.0107,5,0.008468,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand1_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.137076
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand2_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,20,20,0,2,10,3,7,5,5,1;2;3;4;5;7;8,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.012805,1.1686,0.0066,4,0.006777,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed20_minsym5_cand2_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.168606
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand0_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,21,21,0,0,10,3,7,5,5,0;1;3;4;5;6;8,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.082247,1.3254,0.0116,5,0.033916,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand0_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.325427
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand1_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,21,21,0,1,10,3,7,5,5,0;1;3;4;5;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.043519,1.2457,0.0133,5,0.017837,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand1_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.245677
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand2_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,21,21,0,2,10,3,7,5,5,0;1;3;4;6;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.042793,1.3025,0.0052,5,0.017859,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand2_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.302501
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,21,21,0,3,10,3,7,5,5,0;3;4;5;6;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.054101,1.2438,0.0037,5,0.023535,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed21_minsym5_cand3_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.243801
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand0_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,22,22,0,0,10,3,7,5,5,0;2;3;4;5;7;8,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.239239,5.9083,0.0222,3,0.096237,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand0_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,4,3,9.295656
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand1_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,22,22,0,1,10,3,7,5,5,0;2;3;4;5;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.322029,5.8217,0.0173,2,0.140417,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand1_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,4,8,6.415934
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand2_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,22,22,0,2,10,3,7,5,5,0;2;3;4;7;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.415649,5.6638,0.0099,3,0.257968,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand2_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,4,4,5.663764
chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand3_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0,20,10,22,22,0,3,10,3,7,5,5,0;2;3;5;7;8;9,full_preactivation,5.666666666666667,,False,0.1,,,5.666666666666667,coord_equal_fixed,(M - N) / N,0.1,False,full,128,0.00,0.00,0.00,1.00,128,2000,16,200,200,0.0,0.0,0.001,1e-05,False,5,5.0,0.0,200,1.0,0.038240,1.2620,0.0097,5,0.019636,nan,models/chua_orig_nint128_bs16_sig0.0_lr1e-03-1e-05_tfp0_ramp200_hLR1_m20_p10_seed22_minsym5_cand3_reducedp3_full_coordeq_fixed_syncfull_v1_rseed0.pth,full_coordeq_fixed_syncfull_v1,False,completed,5,5,1.261956
