time,x1,x2,x3,parent_symbol,projected_symbol
16709,1.525620,1.286761,-0.024980,674,2
16710,1.585364,1.288233,-0.228008,674,2
16711,1.646286,1.288118,-0.431113,674,2
16712,1.708159,1.286451,-0.634175,674,2
16713,1.770676,1.283277,-0.837030,674,2
16714,1.833537,1.278644,-1.039492,674,2
16715,1.896476,1.272599,-1.241366,674,2
16716,1.959270,1.265180,-1.442451,546,0
16717,2.021254,1.256613,-1.642101,546,0
16718,2.083077,1.246946,-1.840229,546,0
16719,2.145381,1.236185,-2.036803,546,0
16720,2.208465,1.224331,-2.231685,546,0
16721,2.272427,1.211387,-2.424711,546,0
16722,2.337246,1.197376,-2.615721,546,0
16723,2.402835,1.182333,-2.804563,546,0
16724,2.469080,1.166299,-2.991092,546,0
16725,2.535867,1.149324,-3.175167,546,0
16726,2.603087,1.131454,-3.356650,34,0
16727,2.670376,1.112796,-3.535260,34,0
16728,2.737745,1.093419,-3.710756,34,0
16729,2.805838,1.073294,-3.883114,34,0
16730,2.874983,1.052430,-4.052225,34,0
16731,2.945377,1.030838,-4.217960,34,0
16732,3.017129,1.008546,-4.380197,34,0
16733,3.090299,0.985593,-4.538822,34,0
16734,3.164921,0.962029,-4.693735,34,0
16735,3.241016,0.937908,-4.844843,34,0
16736,3.318604,0.913290,-4.992063,34,0
16737,3.397706,0.888235,-5.135316,34,0
16738,3.478347,0.862804,-5.274536,34,0
16739,3.560558,0.837060,-5.409663,34,0
16740,3.644378,0.811065,-5.540647,34,0
16741,3.729853,0.784882,-5.667447,34,0
16742,3.817037,0.758575,-5.790032,34,0
16743,3.905992,0.732207,-5.908381,34,0
16744,3.996789,0.705841,-6.022480,34,0
16745,4.089508,0.679542,-6.132329,34,0
16746,4.184239,0.653375,-6.237936,34,0
16747,4.281082,0.627403,-6.339319,34,0
16748,4.380147,0.601692,-6.436507,34,0
16749,4.481555,0.576308,-6.529537,34,0
16750,4.585442,0.551314,-6.618459,34,0
16751,4.691952,0.526779,-6.703330,42,1
16752,4.799764,0.502942,-6.784484,42,1
16753,4.907173,0.479262,-6.861857,42,1
16754,5.012152,0.455197,-6.935322,42,1
16755,5.112339,0.430740,-7.004978,42,1
16756,5.205808,0.406037,-7.070918,42,1
16757,5.291246,0.381283,-7.133195,42,1
16758,5.367971,0.356666,-7.191833,42,1
16759,5.435857,0.332347,-7.246830,42,1
16760,5.495214,0.308436,-7.298182,42,1
16761,5.546647,0.284998,-7.345881,42,1
16762,5.590927,0.262053,-7.389933,42,1
16763,5.628882,0.239591,-7.430351,42,1
16764,5.661316,0.217578,-7.467161,42,1
16765,5.688954,0.195966,-7.500398,42,1
16766,5.712414,0.174707,-7.530106,42,1
16767,5.732199,0.153753,-7.556334,42,1
16768,5.748704,0.133062,-7.579131,42,1
16769,5.762230,0.112603,-7.598550,42,1
16770,5.773005,0.092354,-7.614640,42,1
16771,5.781202,0.072302,-7.627449,42,1
16772,5.786962,0.052443,-7.637022,42,1
16773,5.790405,0.032777,-7.643402,42,1
16774,5.791641,0.013311,-7.646631,42,1
16775,5.790782,-0.005946,-7.646748,42,1
16776,5.787940,-0.024984,-7.643790,42,1
16777,5.783230,-0.043788,-7.637798,42,1
16778,5.776774,-0.062348,-7.628811,42,1
16779,5.768693,-0.080649,-7.616868,42,1
16780,5.759111,-0.098681,-7.602011,42,1
16781,5.748146,-0.116430,-7.584283,42,1
16782,5.735916,-0.133885,-7.563730,42,1
16783,5.722532,-0.151032,-7.540399,42,1
16784,5.708100,-0.167861,-7.514338,42,1
16785,5.692720,-0.184357,-7.485600,42,1
16786,5.676486,-0.200509,-7.454238,42,1
16787,5.659484,-0.216304,-7.420306,42,1
16788,5.641799,-0.231727,-7.383864,42,1
16789,5.623509,-0.246766,-7.344972,42,1
16790,5.604687,-0.261406,-7.303690,42,1
16791,5.585403,-0.275635,-7.260084,42,1
16792,5.565725,-0.289436,-7.214219,42,1
16793,5.545717,-0.302798,-7.166164,42,1
16794,5.525441,-0.315706,-7.115990,42,1
16795,5.504958,-0.328147,-7.063769,42,1
16796,5.484325,-0.340107,-7.009575,42,1
16797,5.463599,-0.351573,-6.953485,42,1
16798,5.442833,-0.362533,-6.895577,42,1
16799,5.422081,-0.372974,-6.835935,42,1
16800,5.401393,-0.382886,-6.774637,42,1
16801,5.380819,-0.392256,-6.711770,42,1
16802,5.360404,-0.401074,-6.647419,42,1
16803,5.340197,-0.409329,-6.581672,42,1
16804,5.320239,-0.417012,-6.514619,42,1
16805,5.300575,-0.424114,-6.446350,42,1
16806,5.281244,-0.430626,-6.376957,42,1
16807,5.262288,-0.436540,-6.306534,42,1
16808,5.243742,-0.441849,-6.235177,42,1
16809,5.225645,-0.446547,-6.162981,42,1
16810,5.208031,-0.450627,-6.090042,42,1
16811,5.190935,-0.454085,-6.016459,42,1
16812,5.174387,-0.456916,-5.942330,42,1
16813,5.158421,-0.459115,-5.867755,42,1
16814,5.143065,-0.460681,-5.792834,42,1
16815,5.128348,-0.461611,-5.717668,42,1
16816,5.114297,-0.461903,-5.642356,42,1
16817,5.100937,-0.461557,-5.567000,42,1
16818,5.088294,-0.460573,-5.491702,42,1
16819,5.076390,-0.458952,-5.416561,42,1
16820,5.065247,-0.456694,-5.341680,42,1
16821,5.054885,-0.453804,-5.267158,42,1
16822,5.045324,-0.450284,-5.193095,298,1
16823,5.036482,-0.446143,-5.119584,298,1
16824,5.028117,-0.441391,-5.046711,298,1
16825,5.020294,-0.436006,-4.974613,298,1
16826,5.013075,-0.430007,-4.903378,298,1
16827,5.006487,-0.423429,-4.833080,298,1
16828,5.000520,-0.416304,-4.763795,298,1
16829,4.995153,-0.408651,-4.695605,298,1
16830,4.990373,-0.400479,-4.628600,298,1
16831,4.986195,-0.391785,-4.562871,298,1
16832,4.982666,-0.382566,-4.498507,298,1
16833,4.979870,-0.372816,-4.435601,298,1
16834,4.977916,-0.362533,-4.374239,298,1
16835,4.976926,-0.351719,-4.314509,298,1
16836,4.977031,-0.340384,-4.256493,298,1
16837,4.978350,-0.328542,-4.200273,298,1
16838,4.980991,-0.316209,-4.145929,298,1
16839,4.985043,-0.303406,-4.093540,298,1
16840,4.990575,-0.290154,-4.043180,42,1
16841,4.997545,-0.276475,-3.994917,42,1
16842,5.005789,-0.262390,-3.948817,42,1
16843,5.015318,-0.247895,-3.904975,42,1
16844,5.026111,-0.233013,-3.863454,42,1
16845,5.038112,-0.217773,-3.824304,42,1
16846,5.051238,-0.202206,-3.787575,42,1
16847,5.065388,-0.186337,-3.753318,42,1
16848,5.080464,-0.170187,-3.721582,42,1
16849,5.096369,-0.153775,-3.692412,42,1
16850,5.113025,-0.137118,-3.665851,42,1
16851,5.130368,-0.120232,-3.641938,42,1
16852,5.148352,-0.103133,-3.620710,42,1
16853,5.166945,-0.085839,-3.602199,42,1
16854,5.186128,-0.068370,-3.586432,42,1
16855,5.205885,-0.050748,-3.573434,42,1
16856,5.226211,-0.032995,-3.563229,42,1
16857,5.247096,-0.015133,-3.555835,42,1
16858,5.268532,0.002811,-3.551267,42,1
16859,5.290510,0.020813,-3.549536,42,1
16860,5.313013,0.038848,-3.550653,42,1
16861,5.336025,0.056891,-3.554620,42,1
16862,5.359525,0.074916,-3.561439,42,1
16863,5.383487,0.092898,-3.571108,42,1
16864,5.407886,0.110812,-3.583619,42,1
16865,5.432692,0.128635,-3.598963,42,1
16866,5.457875,0.146341,-3.617124,42,1
16867,5.483403,0.163906,-3.638085,42,1
16868,5.509245,0.181308,-3.661824,42,1
16869,5.535369,0.198522,-3.688314,42,1
16870,5.561741,0.215525,-3.717526,42,1
16871,5.588329,0.232294,-3.749426,42,1
16872,5.615098,0.248807,-3.783978,42,1
16873,5.642018,0.265041,-3.821140,42,1
16874,5.669053,0.280974,-3.860869,42,1
16875,5.696169,0.296584,-3.903117,42,1
16876,5.723333,0.311850,-3.947832,42,1
16877,5.750510,0.326751,-3.994960,42,1
16878,5.777667,0.341267,-4.044443,42,1
16879,5.804768,0.355378,-4.096220,42,1
16880,5.831779,0.369064,-4.150228,42,1
16881,5.858664,0.382305,-4.206397,42,1
16882,5.885390,0.395085,-4.264659,42,1
16883,5.911921,0.407385,-4.324940,42,1
16884,5.938223,0.419188,-4.387164,42,1
16885,5.964262,0.430476,-4.451252,42,1
16886,5.990003,0.441236,-4.517123,42,1
16887,6.015413,0.451451,-4.584693,42,1
16888,6.040456,0.461106,-4.653876,42,1
16889,6.065102,0.470189,-4.724584,42,1
16890,6.089316,0.478686,-4.796725,42,1
16891,6.113067,0.486584,-4.870207,42,1
16892,6.136323,0.493873,-4.944935,42,1
16893,6.159052,0.500542,-5.020813,42,1
16894,6.181225,0.506580,-5.097742,42,1
16895,6.202810,0.511979,-5.175622,42,1
16896,6.223780,0.516730,-5.254354,42,1
16897,6.244105,0.520826,-5.333833,42,1
16898,6.263758,0.524260,-5.413956,42,1
16899,6.282712,0.527027,-5.494619,42,1
16900,6.300940,0.529122,-5.575716,42,1
16901,6.318419,0.530542,-5.657142,42,1
16902,6.335123,0.531282,-5.738787,42,1
16903,6.351030,0.531340,-5.820546,42,1
16904,6.366117,0.530717,-5.902310,42,1
16905,6.380364,0.529411,-5.983973,42,1
16906,6.393750,0.527422,-6.065424,42,1
16907,6.406255,0.524753,-6.146557,42,1
16908,6.417863,0.521405,-6.227263,42,1
16909,6.428556,0.517383,-6.307437,42,1
16910,6.438320,0.512689,-6.386971,42,1
16911,6.447138,0.507329,-6.465758,42,1
16912,6.454999,0.501310,-6.543694,42,1
16913,6.461891,0.494637,-6.620673,42,1
16914,6.467802,0.487319,-6.696593,42,1
16915,6.472723,0.479364,-6.771352,42,1
16916,6.476648,0.470782,-6.844849,42,1
16917,6.479567,0.461583,-6.916984,42,1
16918,6.481476,0.451777,-6.987661,42,1
16919,6.482371,0.441378,-7.056784,42,1
16920,6.482249,0.430397,-7.124257,42,1
16921,6.481109,0.418848,-7.189991,42,1
16922,6.478950,0.406746,-7.253893,42,1
16923,6.475773,0.394105,-7.315879,42,1
16924,6.471581,0.380942,-7.375861,42,1
16925,6.466378,0.367272,-7.433758,42,1
16926,6.460169,0.353113,-7.489490,42,1
16927,6.452961,0.338484,-7.542979,42,1
16928,6.444761,0.323401,-7.594151,42,1
16929,6.435579,0.307886,-7.642935,42,1
16930,6.425425,0.291956,-7.689261,42,1
16931,6.414311,0.275634,-7.733066,42,1
16932,6.402250,0.258938,-7.774285,42,1
16933,6.389256,0.241892,-7.812861,42,1
16934,6.375345,0.224517,-7.848739,42,1
16935,6.360534,0.206836,-7.881866,42,1
16936,6.344841,0.188870,-7.912194,42,1
16937,6.328285,0.170644,-7.939678,42,1
16938,6.310886,0.152181,-7.964277,42,1
16939,6.292667,0.133505,-7.985954,42,1
16940,6.273650,0.114640,-8.004675,42,1
16941,6.253858,0.095611,-8.020411,42,1
16942,6.233316,0.076444,-8.033135,42,1
16943,6.212051,0.057162,-8.042827,42,1
16944,6.190089,0.037791,-8.049467,42,1
16945,6.167459,0.018357,-8.053042,42,1
16946,6.144188,-0.001115,-8.053543,42,1
16947,6.120306,-0.020599,-8.050962,42,1
16948,6.095845,-0.040069,-8.045300,42,1
16949,6.070835,-0.059500,-8.036556,42,1
16950,6.045309,-0.078866,-8.024739,42,1
16951,6.019299,-0.098141,-8.009859,42,1
16952,5.992839,-0.117300,-7.991930,42,1
16953,5.965963,-0.136317,-7.970971,42,1
16954,5.938706,-0.155166,-7.947003,42,1
16955,5.911103,-0.173824,-7.920055,42,1
16956,5.883191,-0.192263,-7.890156,42,1
16957,5.855005,-0.210461,-7.857341,42,1
16958,5.826582,-0.228392,-7.821648,42,1
16959,5.797960,-0.246032,-7.783120,42,1
16960,5.769176,-0.263358,-7.741803,42,1
16961,5.740268,-0.280346,-7.697747,42,1
16962,5.711273,-0.296973,-7.651005,42,1
16963,5.682230,-0.313217,-7.601635,42,1
16964,5.653177,-0.329054,-7.549697,42,1
16965,5.624153,-0.344465,-7.495256,42,1
16966,5.595196,-0.359427,-7.438379,42,1
16967,5.566344,-0.373921,-7.379138,42,1
16968,5.537636,-0.387926,-7.317606,42,1
16969,5.509110,-0.401422,-7.253861,42,1
16970,5.480803,-0.414392,-7.187984,42,1
16971,5.452754,-0.426817,-7.120059,42,1
16972,5.424999,-0.438680,-7.050170,42,1
16973,5.397577,-0.449964,-6.978408,42,1
16974,5.370524,-0.460654,-6.904863,42,1
16975,5.343876,-0.470734,-6.829631,42,1
16976,5.317669,-0.480190,-6.752808,42,1
16977,5.291939,-0.489008,-6.674492,42,1
16978,5.266720,-0.497176,-6.594785,42,1
16979,5.242047,-0.504681,-6.513789,42,1
16980,5.217953,-0.511514,-6.431609,42,1
16981,5.194470,-0.517662,-6.348352,42,1
16982,5.171632,-0.523119,-6.264127,42,1
16983,5.149468,-0.527874,-6.179042,42,1
16984,5.128011,-0.531920,-6.093208,42,1
16985,5.107288,-0.535252,-6.006739,42,1
16986,5.087329,-0.537863,-5.919746,42,1
16987,5.068162,-0.539748,-5.832344,42,1
16988,5.049812,-0.540905,-5.744648,298,1
16989,5.031544,-0.541368,-5.656703,298,1
16990,5.013366,-0.541066,-5.568724,298,1
16991,4.995376,-0.540001,-5.480829,298,1
16992,4.977604,-0.538230,-5.393088,298,1
16993,4.959994,-0.535816,-5.305569,298,1
16994,4.942434,-0.532801,-5.218352,298,1
16995,4.924810,-0.529202,-5.131535,298,1
16996,4.907043,-0.525015,-5.045220,298,1
16997,4.889124,-0.520218,-4.959519,298,1
16998,4.871115,-0.514790,-4.874538,298,1
16999,4.853143,-0.508708,-4.790386,298,1
17000,4.835383,-0.501960,-4.707167,298,1
17001,4.818033,-0.494545,-4.624982,298,1
17002,4.801290,-0.486472,-4.543933,298,1
17003,4.785333,-0.477761,-4.464116,298,1
17004,4.770310,-0.468438,-4.385626,298,1
17005,4.756330,-0.458531,-4.308558,298,1
17006,4.743469,-0.448070,-4.233002,298,1
17007,4.731773,-0.437080,-4.159049,298,1
17008,4.721272,-0.425582,-4.086788,298,1
17009,4.711987,-0.413591,-4.016306,298,1
17010,4.703944,-0.401119,-3.947690,298,1
17011,4.697174,-0.388173,-3.881024,298,1
17012,4.691725,-0.374760,-3.816390,298,1
17013,4.687660,-0.360883,-3.753869,298,1
17014,4.685052,-0.346548,-3.693541,298,1
17015,4.683984,-0.331763,-3.635481,298,1
17016,4.684541,-0.316538,-3.579766,298,1
17017,4.686808,-0.300885,-3.526468,298,1
17018,4.690866,-0.284816,-3.475657,298,1
17019,4.696786,-0.268349,-3.427404,298,1
17020,4.704633,-0.251498,-3.381776,298,1
17021,4.714462,-0.234278,-3.338838,298,1
17022,4.726322,-0.216706,-3.298655,298,1
17023,4.740257,-0.198794,-3.261287,298,1
17024,4.756308,-0.180557,-3.226795,298,1
17025,4.774516,-0.162005,-3.195239,298,1
17026,4.794921,-0.143152,-3.166674,298,1
17027,4.817566,-0.124006,-3.141155,298,1
17028,4.842496,-0.104579,-3.118736,298,1
17029,4.869755,-0.084882,-3.099468,42,1
17030,4.898832,-0.064954,-3.083349,42,1
17031,4.929492,-0.044768,-3.070475,42,1
17032,4.961764,-0.024317,-3.060921,42,1
17033,4.995571,-0.003658,-3.054693,42,1
17034,5.030727,0.017137,-3.051784,42,1
17035,5.066971,0.038005,-3.052195,42,1
17036,5.104002,0.058899,-3.055930,42,1
17037,5.141527,0.079788,-3.062998,42,1
17038,5.179287,0.100652,-3.073402,42,1
17039,5.217078,0.121476,-3.087142,42,1
17040,5.254753,0.142248,-3.104211,42,1
17041,5.292223,0.162953,-3.124599,42,1
17042,5.329448,0.183573,-3.148288,42,1
17043,5.366421,0.204087,-3.175260,42,1
17044,5.403162,0.224469,-3.205487,42,1
17045,5.439698,0.244690,-3.238943,42,1
17046,5.476064,0.264719,-3.275596,42,1
17047,5.512289,0.284521,-3.315411,42,1
17048,5.548392,0.304065,-3.358349,42,1
17049,5.584384,0.323316,-3.404367,42,1
17050,5.620266,0.342242,-3.453418,42,1
17051,5.656027,0.360810,-3.505451,42,1
17052,5.691648,0.378991,-3.560410,42,1
17053,5.727105,0.396755,-3.618236,42,1
17054,5.762368,0.414075,-3.678862,42,1
17055,5.797404,0.430924,-3.742219,42,1
17056,5.832179,0.447277,-3.808236,42,1
17057,5.866658,0.463110,-3.876833,42,1
17058,5.900805,0.478399,-3.947929,42,1
17059,5.934587,0.493122,-4.021438,42,1
17060,5.967969,0.507257,-4.097270,42,1
17061,6.000917,0.520783,-4.175334,42,1
17062,6.033399,0.533680,-4.255532,42,1
17063,6.065380,0.545930,-4.337765,42,1
17064,6.096828,0.557513,-4.421930,42,1
17065,6.127709,0.568412,-4.507923,42,1
17066,6.157992,0.578611,-4.595634,42,1
17067,6.187644,0.588094,-4.684954,42,1
17068,6.216631,0.596846,-4.775767,42,1
17069,6.244922,0.604853,-4.867960,42,1
17070,6.272483,0.612103,-4.961414,42,1
17071,6.299284,0.618585,-5.056010,42,1
17072,6.325292,0.624287,-5.151625,42,1
17073,6.350476,0.629200,-5.248137,42,1
17074,6.374806,0.633316,-5.345422,42,1
17075,6.398252,0.636628,-5.443352,42,1
17076,6.420785,0.639130,-5.541800,42,1
17077,6.442379,0.640815,-5.640639,42,1
17078,6.463005,0.641681,-5.739740,42,1
17079,6.482637,0.641725,-5.838973,42,1
17080,6.501251,0.640944,-5.938208,42,1
17081,6.518822,0.639338,-6.037313,42,1
17082,6.535329,0.636907,-6.136159,42,1
17083,6.550749,0.633654,-6.234616,42,1
17084,6.565064,0.629580,-6.332553,42,1
17085,6.578252,0.624689,-6.429841,42,1
17086,6.590298,0.618987,-6.526350,42,1
17087,6.601183,0.612479,-6.621952,42,1
17088,6.610895,0.605172,-6.716519,42,1
17089,6.619420,0.597075,-6.809927,42,1
17090,6.626744,0.588197,-6.902048,42,1
17091,6.632858,0.578547,-6.992760,42,1
17092,6.637753,0.568137,-7.081941,42,1
17093,6.641421,0.556981,-7.169471,42,1
17094,6.643857,0.545090,-7.255231,42,1
17095,6.645054,0.532479,-7.339106,42,1
17096,6.645012,0.519164,-7.420981,42,1
17097,6.643728,0.505162,-7.500747,42,1
17098,6.641203,0.490488,-7.578293,42,1
17099,6.637439,0.475162,-7.653514,42,1
17100,6.632439,0.459202,-7.726306,42,1
17101,6.626207,0.442629,-7.796570,42,1
17102,6.618751,0.425463,-7.864209,42,1
17103,6.610079,0.407726,-7.929129,42,1
17104,6.600201,0.389440,-7.991239,42,1
17105,6.589128,0.370629,-8.050452,42,1
17106,6.576873,0.351316,-8.106688,42,1
17107,6.563450,0.331526,-8.159864,42,1
17108,6.548876,0.311285,-8.209908,42,1
17109,6.533169,0.290617,-8.256746,42,1
17110,6.516346,0.269551,-8.300313,42,1
17111,6.498430,0.248113,-8.340545,42,1
17112,6.479442,0.226330,-8.377382,42,1
17113,6.459405,0.204231,-8.410772,42,1
17114,6.438345,0.181845,-8.440664,42,1
17115,6.416287,0.159200,-8.467012,42,1
17116,6.393260,0.136326,-8.489777,42,1
17117,6.369291,0.113253,-8.508921,42,1
17118,6.344413,0.090010,-8.524414,42,1
17119,6.318655,0.066630,-8.536230,42,1
17120,6.292050,0.043141,-8.544346,42,1
17121,6.264633,0.019575,-8.548744,42,1
17122,6.236438,-0.004038,-8.549415,42,1
17123,6.207501,-0.027665,-8.546349,42,1
17124,6.177860,-0.051276,-8.539545,42,1
17125,6.147552,-0.074840,-8.529006,42,1
17126,6.116618,-0.098326,-8.514739,42,1
17127,6.085095,-0.121702,-8.496758,42,1
17128,6.053025,-0.144937,-8.475079,42,1
17129,6.020450,-0.168000,-8.449724,42,1
17130,5.987412,-0.190862,-8.420722,42,1
17131,5.953953,-0.213490,-8.388105,42,1
17132,5.920117,-0.235855,-8.351910,42,1
17133,5.885949,-0.257927,-8.312177,42,1
17134,5.851492,-0.279676,-8.268953,42,1
17135,5.816793,-0.301073,-8.222291,42,1
17136,5.781896,-0.322089,-8.172246,42,1
17137,5.746848,-0.342696,-8.118878,42,1
17138,5.711694,-0.362865,-8.062252,42,1
17139,5.676480,-0.382570,-8.002439,42,1
17140,5.641253,-0.401784,-7.939509,42,1
17141,5.606060,-0.420479,-7.873543,42,1
17142,5.570947,-0.438632,-7.804623,42,1
17143,5.535961,-0.456216,-7.732833,42,1
17144,5.501149,-0.473208,-7.658265,42,1
17145,5.466555,-0.489585,-7.581011,42,1
17146,5.432228,-0.505323,-7.501170,42,1
17147,5.398211,-0.520400,-7.418843,42,1
17148,5.364552,-0.534796,-7.334135,42,1
17149,5.331294,-0.548491,-7.247153,42,1
17150,5.298483,-0.561466,-7.158008,42,1
17151,5.266163,-0.573700,-7.066814,42,1
17152,5.234377,-0.585179,-6.973690,42,1
17153,5.203168,-0.595885,-6.878753,42,1
17154,5.172578,-0.605802,-6.782127,42,1
17155,5.142650,-0.614916,-6.683937,42,1
17156,5.113422,-0.623215,-6.584309,42,1
17157,5.084936,-0.630684,-6.483373,42,1
17158,5.057230,-0.637314,-6.381259,298,1
17159,5.029051,-0.643160,-6.277984,298,1
17160,5.000487,-0.648088,-6.173853,298,1
17161,4.971669,-0.652106,-6.068998,298,1
17162,4.942611,-0.655302,-5.963475,298,1
17163,4.913190,-0.657766,-5.857347,298,1
17164,4.883196,-0.659558,-5.750698,298,1
17165,4.852417,-0.660699,-5.643636,298,1
17166,4.820697,-0.661172,-5.536283,298,1
17167,4.787985,-0.660943,-5.428767,298,1
17168,4.754342,-0.659968,-5.321214,298,1
17169,4.719929,-0.658208,-5.213751,298,1
17170,4.684982,-0.655638,-5.106503,298,1
17171,4.649771,-0.652249,-4.999589,298,1
17172,4.614571,-0.648050,-4.893128,298,1
17173,4.579626,-0.643064,-4.787236,298,1
17174,4.545134,-0.637325,-4.682025,298,1
17175,4.511236,-0.630869,-4.577607,298,1
17176,4.478023,-0.623736,-4.474090,298,1
17177,4.445540,-0.615957,-4.371583,298,1
17178,4.413808,-0.607558,-4.270194,298,1
17179,4.382837,-0.598559,-4.170027,298,1
17180,4.352639,-0.588969,-4.071188,298,1
17181,4.323243,-0.578794,-3.973778,298,1
17182,4.294699,-0.568038,-3.877900,298,1
17183,4.267082,-0.556700,-3.783651,298,1
17184,4.240482,-0.544784,-3.691129,298,1
17185,4.215006,-0.532295,-3.600430,298,1
17186,4.190766,-0.519242,-3.511645,298,1
17187,4.167875,-0.505637,-3.424866,298,1
17188,4.146436,-0.491496,-3.340182,298,1
17189,4.126545,-0.476836,-3.257680,298,1
17190,4.108283,-0.461675,-3.177445,290,0
17191,4.091714,-0.446030,-3.099560,290,0
17192,4.076649,-0.429892,-3.024150,290,0
17193,4.063159,-0.413404,-2.951236,290,0
17194,4.051131,-0.396574,-2.880897,290,0
17195,4.040479,-0.379392,-2.813214,290,0
17196,4.031168,-0.361850,-2.748263,290,0
17197,4.023204,-0.343945,-2.686116,290,0
17198,4.016628,-0.325683,-2.626839,290,0
17199,4.011501,-0.307072,-2.570493,290,0
17200,4.007900,-0.288127,-2.517136,290,0
17201,4.005911,-0.268860,-2.466824,290,0
17202,4.005631,-0.249287,-2.419610,290,0
17203,4.007160,-0.229421,-2.375544,290,0
17204,4.010607,-0.209278,-2.334675,290,0
17205,4.016086,-0.188871,-2.297048,290,0
17206,4.023715,-0.168212,-2.262705,290,0
17207,4.033618,-0.147315,-2.231688,290,0
17208,4.045927,-0.126190,-2.204036,290,0
17209,4.060774,-0.104849,-2.179784,290,0
17210,4.078302,-0.083298,-2.158968,290,0
17211,4.098657,-0.061548,-2.141620,290,0
17212,4.121994,-0.039603,-2.127772,290,0
17213,4.148471,-0.017470,-2.117454,290,0
17214,4.178257,0.004848,-2.110697,290,0
17215,4.211528,0.027349,-2.107528,290,0
17216,4.248465,0.050032,-2.107975,290,0
17217,4.289261,0.072900,-2.112068,290,0
17218,4.334116,0.095953,-2.119832,290,0
17219,4.383243,0.119199,-2.131297,298,1
17220,4.436764,0.142654,-2.146508,298,1
17221,4.494212,0.166363,-2.165598,298,1
17222,4.555525,0.190014,-2.188486,298,1
17223,4.620228,0.213523,-2.215184,298,1
17224,4.687829,0.236872,-2.245717,42,1
17225,4.756741,0.260037,-2.280004,42,1
17226,4.826014,0.283153,-2.318166,42,1
17227,4.895601,0.306346,-2.360315,42,1
17228,4.965417,0.329583,-2.406392,42,1
17229,5.035285,0.352771,-2.456306,42,1
17230,5.104931,0.375816,-2.509979,42,1
17231,5.174023,0.398639,-2.567352,42,1
17232,5.242224,0.421187,-2.628376,42,1
17233,5.309237,0.443423,-2.693006,42,1
17234,5.374827,0.465321,-2.761191,42,1
17235,5.438837,0.486860,-2.832876,42,1
17236,5.501182,0.508018,-2.908000,42,1
17237,5.561847,0.528774,-2.986495,42,1
17238,5.620863,0.549100,-3.068287,42,1
17239,5.678297,0.568963,-3.153300,42,1
17240,5.734230,0.588328,-3.241450,42,1
17241,5.788749,0.607157,-3.332650,42,1
17242,5.841937,0.625408,-3.426809,42,1
17243,5.893863,0.643043,-3.523831,42,1
17244,5.944582,0.660022,-3.623618,42,1
17245,5.994132,0.676306,-3.726064,42,1
17246,6.042533,0.691861,-3.831060,42,1
17247,6.089797,0.706651,-3.938492,42,1
17248,6.135923,0.720647,-4.048241,42,1
17249,6.180900,0.733821,-4.160184,42,1
17250,6.224714,0.746145,-4.274193,42,1
17251,6.267345,0.757596,-4.390135,42,1
17252,6.308775,0.768151,-4.507874,42,1
17253,6.348981,0.777792,-4.627268,42,1
17254,6.387942,0.786498,-4.748174,42,1
17255,6.425637,0.794253,-4.870446,42,1
17256,6.462046,0.801041,-4.993933,42,1
17257,6.497148,0.806849,-5.118483,42,1
17258,6.530922,0.811664,-5.243940,42,1
17259,6.563349,0.815474,-5.370148,42,1
17260,6.594409,0.818270,-5.496949,42,1
17261,6.624081,0.820044,-5.624181,42,1
17262,6.652346,0.820789,-5.751684,42,1
17263,6.679183,0.820499,-5.879294,42,1
17264,6.704574,0.819171,-6.006849,42,1
17265,6.728499,0.816803,-6.134185,42,1
17266,6.750939,0.813395,-6.261137,42,1
17267,6.771875,0.808946,-6.387541,42,1
17268,6.791291,0.803461,-6.513232,42,1
17269,6.809169,0.796942,-6.638048,42,1
17270,6.825494,0.789395,-6.761824,42,1
17271,6.840253,0.780827,-6.884397,42,1
17272,6.853433,0.771247,-7.005608,42,1
17273,6.865020,0.760665,-7.125295,42,1
17274,6.875007,0.749091,-7.243301,42,1
17275,6.883384,0.736538,-7.359469,42,1
17276,6.890145,0.723022,-7.473644,42,1
17277,6.895282,0.708556,-7.585674,42,1
17278,6.898795,0.693157,-7.695409,42,1
17279,6.900679,0.676845,-7.802701,42,1
17280,6.900936,0.659638,-7.907407,42,1
17281,6.899565,0.641557,-8.009384,42,1
17282,6.896572,0.622624,-8.108496,42,1
17283,6.891961,0.602861,-8.204606,42,1
17284,6.885738,0.582293,-8.297585,42,1
17285,6.877914,0.560946,-8.387304,42,1
17286,6.868498,0.538846,-8.473640,42,1
17287,6.857503,0.516020,-8.556477,42,1
17288,6.844944,0.492498,-8.635696,42,1
17289,6.830838,0.468308,-8.711191,42,1
17290,6.815201,0.443481,-8.782854,42,1
17291,6.798055,0.418050,-8.850586,42,1
17292,6.779422,0.392045,-8.914290,42,1
17293,6.759326,0.365500,-8.973878,42,1
17294,6.737791,0.338450,-9.029263,42,1
17295,6.714846,0.310928,-9.080364,42,1
17296,6.690521,0.282971,-9.127110,42,1
17297,6.664846,0.254614,-9.169429,42,1
17298,6.637854,0.225894,-9.207259,42,1
17299,6.609580,0.196848,-9.240544,42,1
17300,6.580059,0.167514,-9.269232,42,1
17301,6.549329,0.137930,-9.293277,42,1
17302,6.517431,0.108134,-9.312640,42,1
17303,6.484406,0.078166,-9.327288,42,1
17304,6.450295,0.048064,-9.337193,42,1
